prefix,base,derived,base_lemma,derived_lemma,thematic_score,shared_synsets,same_synset,base_freq,derived_freq,base_in_wn,derived_in_wn
inter,viewer,interviewer,viewer,interviewer,100,0,0,10,10,1,1
inter,breeding,interbreeding,breed,interbreed,105,0,0,10,10,1,1
inter,national,international,national,international,105,0,0,10,10,1,1
inter,twined,intertwined,twine,intertwine,105,0,0,10,10,0,0
inter,mingling,intermingling,mingle,intermingle,105,0,0,10,10,1,0
inter,woven,interwoven,woven,interwoven,105,0,0,10,10,1,1
intra,venous,intravenous,venous,intravenous,105,0,0,10,10,1,1
intra,mural,intramural,mural,intramural,94,0,0,10,10,1,1
intra,nets,intranets,net,intranet,105,0,0,10,98,0,0
intra,muscular,intramuscular,muscular,intramuscular,105,0,0,10,10,1,1
intra,vascular,intravascular,vascular,intravascular,99,0,0,10,10,1,0
intra,murals,intramurals,mural,intramural,94,0,0,10,10,0,0
intra,uterine,intrauterine,uterine,intrauterine,105,0,0,10,10,1,1
intra,net,intranet,net,intranet,105,0,0,10,10,1,1
intra,cardiac,intracardiac,cardiac,intracardiac,97,0,0,10,10,1,0
intra,state,intrastate,state,intrastate,105,0,0,10,10,1,1
intra,cranial,intracranial,cranial,intracranial,105,0,0,10,10,1,1
macro,economic,macroeconomic,economic,macroeconomic,105,0,0,10,10,1,1
macro,nutrient,macronutrient,nutrient,macronutrient,99,0,0,10,10,1,0
macro,scale,macroscale,scale,macroscale,96,0,0,10,10,1,0
micro,bes,microbes,be,microbe,100,0,0,10,10,0,0
micro,blog,microblog,blog,microblog,96,0,0,10,10,1,0
micro,organism,microorganism,organism,microorganism,105,0,0,10,10,1,1
micro,computer,microcomputer,computer,microcomputer,105,0,0,10,10,1,1
micro,graphs,micrographs,graph,micrographs,67,0,0,10,10,0,0
micro,computers,microcomputers,computer,microcomputer,105,0,0,10,10,0,0
micro,targets,microtargets,target,microtargets,85,0,0,10,98,0,0
micro,waves,microwaves,wave,microwave,113,0,0,10,10,0,0
micro,chipping,microchipping,chip,microchip,105,0,0,10,10,1,0
micro,graph,micrograph,graph,micrograph,96,0,0,10,10,1,0
micro,architecture,microarchitecture,architecture,microarchitecture,99,0,0,10,10,1,0
micro,electronic,microelectronic,electronic,microelectronic,105,0,0,10,10,1,1
micro,brew,microbrew,brew,microbrew,98,0,0,10,10,1,0
micro,economic,microeconomic,economic,microeconomic,105,0,0,10,10,1,1
micro,processor,microprocessor,processor,microprocessor,105,0,0,10,10,1,1
micro,manage,micromanage,manage,micromanage,95,0,0,10,10,1,0
micro,managing,micromanaging,manage,micromanage,95,0,0,10,10,0,0
micro,chip,microchip,chip,microchip,105,1,1,10,10,1,1
micro,manages,micromanages,manage,micromanage,95,0,0,10,10,0,0
micro,phones,microphones,phone,microphone,115,0,0,10,10,0,0
micro,targeting,microtargeting,target,microtargeting,100,0,0,10,98,0,0
micro,electronics,microelectronics,electronic,microelectronic,105,0,0,10,10,1,1
micro,loan,microloan,loan,microloan,99,0,0,10,98,1,0
micro,transaction,microtransaction,transaction,microtransaction,100,0,0,10,98,1,0
micro,transactions,microtransactions,transactions,microtransactions,89,0,0,10,98,1,0
micro,centrifuge,microcentrifuge,centrifuge,microcentrifuge,99,0,0,10,10,1,0
micro,chips,microchips,chips,microchip,105,0,0,10,10,1,0
micro,waving,microwaving,wave,microwave,113,0,0,10,10,1,0
micro,chipped,microchipped,chip,microchip,105,0,0,10,10,0,0
micro,meters,micrometers,meter,micrometer,105,0,0,10,10,0,0
micro,seconds,microseconds,second,microsecond,105,0,0,10,10,0,0
micro,aggression,microaggression,aggression,microaggression,100,0,0,10,98,1,0
micro,biology,microbiology,biology,microbiology,105,0,0,10,10,1,1
micro,loans,microloans,loan,microloans,98,0,0,10,98,0,0
micro,phone,microphone,phone,microphone,115,0,0,10,10,1,1
micro,meter,micrometer,meter,micrometer,105,0,0,10,10,1,1
micro,filmed,microfilmed,film,microfilm,105,0,0,10,10,1,0
micro,wave,microwave,wave,microwave,113,0,0,10,10,1,1
micro,second,microsecond,second,microsecond,105,0,0,10,10,1,1
micro,organisms,microorganisms,organism,microorganism,105,0,0,10,10,0,0
micro,waved,microwaved,wave,microwave,113,0,0,10,10,0,0
micro,aggressions,microaggressions,aggression,microaggression,100,0,0,10,98,0,0
micro,plastics,microplastics,plastic,microplastics,80,0,0,10,98,0,0
micro,film,microfilm,film,microfilm,105,0,0,10,10,1,1
micro,processors,microprocessors,processor,microprocessor,105,0,0,10,10,0,0
micro,managed,micromanaged,manage,micromanage,95,0,0,10,10,0,0
micro,analysis,microanalysis,analysis,microanalysis,99,0,0,10,10,1,0
micro,target,microtarget,target,microtarget,100,0,0,10,98,1,0
micro,economics,microeconomics,economics,microeconomics,105,0,0,10,10,1,1
micro,dosing,microdosing,dose,microdose,99,0,0,10,10,0,0
mid,wifes,midwifes,wife,midwife,95,0,0,10,10,0,0
mid,air,midair,air,midair,105,0,0,10,10,1,1
mid,dens,middens,den,midden,99,0,0,10,10,0,0
mid,fields,midfields,fields,midfield,95,0,0,10,10,1,0
mid,day,midday,day,midday,105,0,0,10,10,1,1
mid,summers,midsummers,summer,midsummer,105,0,0,10,10,0,0
mid,nights,midnights,night,midnight,115,0,0,10,10,0,0
mid,life,midlife,life,midlife,99,0,0,10,10,1,0
mid,line,midline,line,midline,105,0,0,10,10,1,1
mid,points,midpoints,point,midpoint,105,0,0,10,10,0,0
mid,gets,midgets,get,midget,42,0,0,10,10,0,0
mid,town,midtown,town,midtown,99,0,0,10,10,1,0
mid,wife,midwife,wife,midwife,95,0,0,10,10,1,1
mid,night,midnight,night,midnight,115,0,0,10,10,1,1
mid,fielder,midfielder,fielder,midfield,105,0,0,10,10,1,0
mid,term,midterm,term,midterm,105,0,0,10,10,1,1
mid,west,midwest,west,midwest,105,0,0,10,10,1,1
mid,sized,midsized,size,midsized,78,0,0,10,10,1,0
mid,riffs,midriffs,riff,midriff,98,0,0,10,10,0,0
mid,lands,midlands,land,midland,80,0,0,10,10,0,0
mid,terms,midterms,terms,midterm,81,0,0,10,10,1,0
mid,way,midway,way,midway,105,0,0,10,10,1,1
mid,season,midseason,season,midseason,99,0,0,10,10,1,0
mid,morning,midmorning,morn,midmorning,98,0,0,10,10,1,0
mid,days,middays,days,midday,105,0,0,10,10,1,0
mid,western,midwestern,western,midwestern,105,0,0,10,10,1,1
mid,rash,midrash,rash,midrash,55,0,0,10,10,1,1
mid,range,midrange,range,midrange,100,0,0,10,10,1,0
mid,field,midfield,field,midfield,105,0,0,10,10,1,1
mid,brain,midbrain,brain,midbrain,105,0,0,10,10,1,1
mid,section,midsection,section,midsection,105,0,0,10,10,1,1
mid,stream,midstream,stream,midstream,105,0,0,10,10,1,1
mid,wives,midwives,wive,midwives,67,0,0,10,10,0,0
mid,afternoon,midafternoon,afternoon,midafternoon,105,0,0,10,10,1,1
mid,get,midget,get,midget,42,0,0,10,10,1,1
mid,most,midmost,most,midmost,100,0,0,999999,10,1,1
mid,riff,midriff,riff,midriff,98,0,0,10,10,1,1
mid,week,midweek,week,midweek,105,0,0,10,10,1,1
mid,land,midland,land,midland,80,0,0,10,10,1,1
mid,sections,midsections,section,midsection,105,0,0,10,10,0,0
mid,summer,midsummer,summer,midsummer,105,0,0,10,10,1,1
mid,size,midsize,size,midsize,99,0,0,10,10,1,0
mid,point,midpoint,point,midpoint,105,0,0,10,10,1,1
mis,diagnoses,misdiagnoses,diagnose,misdiagnose,99,0,0,10,10,0,0
mis,construed,misconstrued,construe,misconstrue,105,0,0,10,10,0,0
mis,calculated,miscalculated,calculate,miscalculate,105,0,0,10,10,1,0
mis,trial,mistrial,trial,mistrial,105,0,0,10,10,1,1
mis,understood,misunderstood,understood,misunderstood,105,0,0,10,10,1,1
mis,anthropic,misanthropic,anthropic,misanthropic,100,0,0,10,10,1,1
mis,took,mistook,tek,mistake,58,0,0,10,10,0,0
mis,appropriation,misappropriation,appropriation,misappropriation,105,0,0,10,10,1,1
mis,direct,misdirect,direct,misdirect,105,0,0,10,10,1,1
mis,apprehend,misapprehend,apprehend,misapprehend,100,0,0,10,10,1,1
mis,understandings,misunderstandings,understanding,misunderstanding,97,0,0,10,10,0,0
mis,characterized,mischaracterized,characterize,mischaracterize,99,0,0,10,10,0,0
mis,counted,miscounted,count,miscount,105,0,0,10,10,0,0
mis,communications,miscommunications,communications,miscommunication,97,0,0,10,10,1,0
mis,adventures,misadventures,adventure,misadventure,100,0,0,10,10,0,0
mis,treating,mistreating,treat,mistreat,105,0,0,10,10,0,0
mis,speaking,misspeaking,speak,misspeak,105,0,0,10,10,1,0
mis,spelled,misspelled,spell,misspell,105,0,0,10,10,0,0
mis,behaves,misbehaves,behave,misbehave,105,0,0,10,10,0,0
mis,folded,misfolded,fold,misfold,99,0,0,10,10,0,0
mis,judging,misjudging,judge,misjudge,105,0,0,10,10,1,0
mis,hear,mishear,hear,mishear,99,0,0,10,10,1,0
mis,used,misused,use,misuse,105,0,0,10,10,1,1
mis,pronounce,mispronounce,pronounce,mispronounce,105,0,0,10,10,1,1
mis,calculations,miscalculations,calculation,miscalculation,105,0,0,10,10,0,0
mis,handling,mishandling,handle,mishandle,105,0,0,10,10,1,0
mis,tier,mistier,tier,misty,21,0,0,10,10,1,0
mis,chief,mischief,chief,mischief,17,0,0,10,10,1,1
mis,spent,misspent,spent,misspend,105,0,0,10,10,1,0
mis,directs,misdirects,direct,misdirect,105,0,0,10,10,0,0
mis,trusting,mistrusting,trust,mistrust,105,0,0,10,10,1,0
mis,representation,misrepresentation,representation,misrepresentation,100,0,0,10,10,1,1
mis,interprets,misinterprets,interpret,misinterpret,105,0,0,10,10,0,0
mis,judges,misjudges,judges,misjudge,93,0,0,10,10,1,0
mis,perceive,misperceive,perceive,misperceive,105,0,0,10,10,1,1
mis,translated,mistranslated,translate,mistranslate,105,0,0,10,10,0,0
mis,quotes,misquotes,quote,misquote,105,0,0,10,10,0,0
mis,pronounced,mispronounced,pronounce,mispronounce,105,0,0,10,10,1,0
mis,casting,miscasting,cast,miscast,105,0,0,10,10,1,0
mis,guided,misguided,guide,misguide,105,0,0,10,10,1,1
mis,using,misusing,use,misuse,105,0,0,10,10,1,0
mis,spoken,misspoken,spoken,misspeak,105,0,0,10,10,1,0
mis,pricing,mispricing,price,misprice,99,0,0,10,10,1,0
mis,gender,misgender,gender,misgender,96,0,0,10,10,1,0
mis,demeanour,misdemeanour,demeanour,misdemeanour,80,0,0,10,10,1,1
mis,reads,misreads,read,misread,105,0,0,10,10,0,0
mis,appropriate,misappropriate,appropriate,misappropriate,105,0,0,10,10,1,1
mis,fortunes,misfortunes,fortune,misfortune,105,0,0,10,10,0,0
mis,places,misplaces,place,misplace,105,0,0,10,10,0,0
mis,quoted,misquoted,quote,misquote,105,0,0,10,10,0,0
mono,tone,monotone,tone,monotone,105,0,0,10,10,1,1
mono,gram,monogram,gram,monogram,97,0,0,10,10,1,1
mono,graph,monograph,graph,monograph,89,0,0,10,10,1,1
mono,unsaturated,monounsaturated,unsaturated,monounsaturated,105,0,0,10,10,1,1
mono,gamy,monogamy,gamy,monogamy,68,0,0,10,10,1,1
mono,chrome,monochrome,chrome,monochrome,105,0,0,10,10,1,1
mono,plane,monoplane,plane,monoplane,105,0,0,10,10,1,1
mono,filament,monofilament,filament,monofilament,100,0,0,10,10,1,0
mono,types,monotypes,type,monotype,105,0,0,10,10,0,0
mono,layer,monolayer,layer,monolayer,99,0,0,10,10,1,0
mono,syllabic,monosyllabic,syllabic,monosyllabic,105,0,0,10,10,1,1
mono,lithic,monolithic,lithic,monolithic,105,0,0,10,10,1,1
mono,planes,monoplanes,plane,monoplane,105,0,0,10,10,0,0
mono,poly,monopoly,pole,monopoly,61,0,0,10,10,0,1
mono,tony,monotony,tony,monotony,10,0,0,10,10,0,1
mono,chromatic,monochromatic,chromatic,monochromatic,105,0,0,10,10,1,1
mono,syllables,monosyllables,syllable,monosyllable,105,0,0,10,10,0,0
mono,rails,monorails,rail,monorail,105,0,0,10,10,1,0
mono,rail,monorail,rail,monorail,105,0,0,10,10,1,1
mono,tonic,monotonic,tonic,monotonic,80,0,0,10,10,1,1
mono,graphs,monographs,graph,monograph,89,0,0,10,10,0,0
mono,block,monoblock,block,monoblock,98,0,0,10,10,1,0
mono,lingual,monolingual,lingual,monolingual,105,0,0,10,10,1,1
non,essential,nonessential,essential,nonessential,105,0,0,10,10,1,1
non,disclosure,nondisclosure,disclosure,nondisclosure,98,0,0,10,10,1,0
non,stop,nonstop,stop,nonstop,105,0,0,10,10,1,1
non,compliance,noncompliance,compliance,noncompliance,105,0,0,10,10,1,1
non,native,nonnative,native,nonnative,105,0,0,10,10,1,1
non,surgical,nonsurgical,surgical,nonsurgical,105,0,0,10,10,1,1
non,smoking,nonsmoking,smoke,nonsmoking,99,0,0,10,10,1,0
non,religious,nonreligious,religious,nonreligious,100,0,0,10,10,1,0
non,union,nonunion,union,nonunion,105,0,0,10,10,1,1
non,commissioned,noncommissioned,commission,noncommissioned,105,0,0,10,10,1,1
non,combatant,noncombatant,combatant,noncombatant,105,0,0,10,10,1,1
non,exclusive,nonexclusive,exclusive,nonexclusive,86,0,0,10,10,1,0
non,violent,nonviolent,violent,nonviolent,105,0,0,10,10,1,1
non,professional,nonprofessional,professional,nonprofessional,115,0,0,10,10,1,1
non,combatants,noncombatants,combatant,noncombatant,105,0,0,10,10,0,0
non,political,nonpolitical,political,nonpolitical,100,0,0,10,10,1,1
non,lethal,nonlethal,lethal,nonlethal,105,0,0,10,10,1,1
non,family,nonfamily,family,nonfamily,100,0,0,10,10,1,0
non,believers,nonbelievers,believer,nonbeliever,105,0,0,10,10,0,0
non,humans,nonhumans,humans,nonhuman,105,0,0,10,10,1,0
non,responsive,nonresponsive,responsive,nonresponsive,100,0,0,10,10,1,0
non,functional,nonfunctional,functional,nonfunctional,105,0,0,10,10,1,1
non,residents,nonresidents,resident,nonresident,105,0,0,10,10,0,0
non,sectarian,nonsectarian,sectarian,nonsectarian,105,0,0,10,10,1,1
non,members,nonmembers,member,nonmember,105,0,0,10,10,0,0
non,profit,nonprofit,profit,nonprofit,105,0,0,10,10,1,1
non,partisan,nonpartisan,partisan,nonpartisan,105,0,0,10,10,1,1
non,metallic,nonmetallic,metallic,nonmetallic,105,0,0,10,10,1,1
non,committal,noncommittal,committal,noncommittal,105,0,0,10,10,1,1
non,human,nonhuman,human,nonhuman,105,0,0,10,10,1,1
non,refundable,nonrefundable,refundable,nonrefundable,99,0,0,10,10,0,0
non,negotiable,nonnegotiable,negotiable,nonnegotiable,100,0,0,10,10,1,0
non,reactive,nonreactive,reactive,nonreactive,99,0,0,10,10,1,0
non,profits,nonprofits,profit,nonprofit,105,0,0,10,10,1,0
non,residential,nonresidential,residential,nonresidential,105,0,0,10,10,1,1
non,contact,noncontact,contact,noncontact,79,0,0,10,10,1,0
non,conformists,nonconformists,conformist,nonconformist,105,0,0,10,10,0,0
non,existence,nonexistence,existence,nonexistence,105,0,0,10,10,1,1
non,compete,noncompete,compete,noncompete,98,0,0,10,10,1,0
non,critical,noncritical,critical,noncritical,105,0,0,10,10,1,1
non,existent,nonexistent,existent,nonexistent,105,0,0,10,10,1,1
non,linear,nonlinear,linear,nonlinear,105,0,0,10,10,1,1
non,toxic,nontoxic,toxic,nontoxic,105,0,0,10,10,1,1
non,proliferation,nonproliferation,proliferation,nonproliferation,105,0,0,10,10,1,1
non,government,nongovernment,government,nongovernment,100,0,0,10,10,1,0
non,violence,nonviolence,violence,nonviolence,100,0,0,10,10,1,1
non,dairy,nondairy,dairy,nondairy,96,0,0,10,10,1,0
non,invasive,noninvasive,invasive,noninvasive,105,0,0,10,10,1,1
non,threatening,nonthreatening,threaten,nonthreatening,100,0,0,10,10,1,0
non,standard,nonstandard,standard,nonstandard,105,0,0,10,10,1,1
north,western,northwestern,western,northwestern,105,0,0,10,10,1,1
north,eastern,northeastern,eastern,northeastern,105,0,0,10,10,1,1
north,bound,northbound,bound,northbound,105,0,0,10,10,1,1
north,westerly,northwesterly,wester,northwester,105,0,0,10,10,1,1
north,ward,northward,ward,northward,77,0,0,10,10,1,1
north,easterly,northeasterly,easter,northeasterly,45,0,0,10,10,1,1
north,east,northeast,east,northeast,105,0,0,10,10,1,1
north,west,northwest,west,northwest,105,0,0,10,10,1,1
north,eastward,northeastward,eastward,northeastward,105,0,0,10,10,1,1
off,ices,offices,ice,office,21,0,0,10,10,0,0
off,load,offload,load,offload,115,0,0,10,10,1,1
off,loading,offloading,load,offload,115,0,0,10,98,1,0
off,stage,offstage,stage,offstage,105,0,0,10,10,1,1
off,loadings,offloadings,loading,offloading,47,0,0,10,98,0,0
off,shoots,offshoots,shoot,offshoot,95,0,0,10,10,0,0
off,springs,offsprings,spring,offspring,95,0,0,10,10,0,0
off,spring,offspring,spring,offspring,95,0,0,10,10,1,1
off,setting,offsetting,set,offset,105,0,0,10,10,1,0
off,set,offset,set,offset,105,0,0,10,10,1,1
off,lining,offlining,line,offline,46,0,0,10,10,1,0
off,ending,offending,end,offend,30,0,0,10,10,1,1
off,loads,offloads,loads,offload,105,0,0,10,98,1,0
off,shoot,offshoot,shoot,offshoot,95,0,0,10,10,1,1
off,shored,offshored,shore,offshore,105,0,0,10,10,0,0
off,screen,offscreen,screen,offscreen,100,0,0,10,10,1,0
off,ends,offends,end,offend,30,0,0,10,10,0,0
off,loaded,offloaded,load,offload,115,0,0,10,98,1,0
off,shore,offshore,shore,offshore,105,0,0,10,10,1,1
off,season,offseason,season,offseason,97,0,0,10,10,1,0
off,line,offline,line,offline,46,0,0,10,10,1,0
off,beat,offbeat,beat,offbeat,105,0,0,10,10,1,1
off,ended,offended,end,offend,30,0,0,10,10,1,1
off,sets,offsets,set,offset,105,0,0,10,10,0,0
off,ice,office,ice,office,21,0,0,10,10,1,1
off,hand,offhand,hand,offhand,100,0,0,10,10,1,1
off,end,offend,end,offend,30,0,0,10,10,1,1
off,shoring,offshoring,shore,offshore,105,0,0,10,98,1,0
off,sides,offsides,side,offside,105,0,0,10,10,0,1
off,side,offside,side,offside,105,0,0,10,10,1,1
omni,bus,omnibus,bus,omnibus,105,1,1,10,10,1,1
omni,science,omniscience,science,omniscience,74,0,0,10,10,1,1
omni,potent,omnipotent,potent,omnipotent,105,0,0,10,10,1,1
omni,buses,omnibuses,bus,omnibus,105,0,0,10,10,0,0
omni,present,omnipresent,present,omnipresent,105,0,0,10,10,1,1
out,cries,outcries,crie,outcry,52,0,0,10,10,0,0
out,look,outlook,look,outlook,105,0,0,10,10,1,1
out,flows,outflows,flow,outflow,105,0,0,10,10,0,0
out,class,outclass,class,outclass,103,0,0,10,10,1,1
out,smarting,outsmarting,smart,outsmart,105,0,0,10,10,1,0
out,wear,outwear,wear,outwear,105,1,1,10,10,1,1
out,stayed,outstayed,stay,outstay,105,0,0,10,10,0,0
out,set,outset,set,outset,105,0,0,10,10,1,1
out,weighing,outweighing,weigh,outweigh,105,0,0,10,10,1,0
out,putted,outputted,putt,outputt,99,0,0,10,10,0,0
out,gained,outgained,gain,outgain,99,0,0,10,10,0,0
out,hitting,outhitting,hit,outhitting,68,0,0,10,10,1,0
out,growths,outgrowths,growth,outgrowth,105,0,0,10,10,0,0
out,gunning,outgunning,gun,outgun,100,0,0,10,10,0,0
out,sold,outsold,sold,outsell,105,0,0,10,10,1,0
out,living,outliving,live,outlive,105,0,0,10,10,1,0
out,post,outpost,post,outpost,105,0,0,10,10,1,1
out,did,outdid,doe,outdo,11,0,0,999999,10,0,0
out,smart,outsmart,smart,outsmart,105,0,0,10,10,1,1
out,flanked,outflanked,flank,outflank,105,0,0,10,10,0,0
out,stripped,outstripped,strip,outstrip,96,0,0,10,10,1,0
out,maneuver,outmaneuver,maneuver,outmaneuver,105,0,0,10,10,1,1
out,drink,outdrink,drink,outdrink,99,0,0,10,10,1,0
out,number,outnumber,number,outnumber,105,0,0,10,10,1,1
out,maneuvering,outmaneuvering,maneuver,outmaneuver,105,0,0,10,10,0,0
out,ride,outride,ride,outride,105,0,0,10,10,1,1
out,front,outfront,front,outfront,84,0,0,10,10,1,0
out,growth,outgrowth,growth,outgrowth,105,1,1,10,10,1,1
out,compete,outcompete,compete,outcompete,96,0,0,10,10,1,0
out,scoring,outscoring,score,outscore,105,0,0,10,10,1,0
out,line,outline,line,outline,115,0,0,10,10,1,1
out,does,outdoes,doe,outdo,11,0,0,999999,10,0,0
out,buildings,outbuildings,building,outbuilding,98,0,0,10,10,0,0
out,fox,outfox,fox,outfox,100,0,0,10,10,1,1
out,riders,outriders,rider,outrider,105,0,0,10,10,0,0
out,let,outlet,let,outlet,92,0,0,10,10,1,1
out,flank,outflank,flank,outflank,105,0,0,10,10,1,1
out,right,outright,right,outright,102,0,0,10,10,1,1
out,reaches,outreaches,reach,outreach,105,0,0,10,10,0,0
out,grows,outgrows,grow,outgrow,105,0,0,10,10,0,0
out,selling,outselling,sell,outsell,105,0,0,10,10,1,0
out,lay,outlay,lay,outlay,99,0,0,10,10,1,1
out,break,outbreak,break,outbreak,105,0,0,10,10,1,1
out,posts,outposts,post,outpost,105,0,0,10,10,0,0
out,classing,outclassing,class,outclass,103,0,0,10,10,0,0
out,draw,outdraw,draw,outdraw,105,0,0,10,10,1,1
out,distancing,outdistancing,distance,outdistance,105,0,0,10,10,0,0
out,thought,outthought,thought,outthought,24,0,0,10,10,1,0
out,matched,outmatched,match,outmatch,100,0,0,10,10,1,0
out,growing,outgrowing,grow,outgrow,105,0,0,10,10,1,0
over,riding,overriding,ride,override,100,0,0,10,10,1,1
over,coat,overcoat,coat,overcoat,105,0,0,10,10,1,1
over,dramatize,overdramatize,dramatize,overdramatize,105,0,0,10,10,1,1
over,analyzing,overanalyzing,analyze,overanalyzing,95,0,0,10,10,0,0
over,turned,overturned,turn,overturn,105,0,0,10,10,1,1
over,estimating,overestimating,estimate,overestimate,105,0,0,10,10,0,0
over,eat,overeat,eat,overeat,105,0,0,10,10,1,1
over,shoot,overshoot,shoot,overshoot,105,0,0,10,10,1,1
over,lap,overlap,lap,overlap,105,1,1,10,10,1,1
over,seer,overseer,seer,overseer,98,0,0,10,10,1,1
over,developed,overdeveloped,develop,overdeveloped,98,0,0,10,10,1,0
over,rode,overrode,ride,override,100,0,0,10,10,0,0
over,cooks,overcooks,cook,overcook,105,0,0,10,10,0,0
over,funded,overfunded,fund,overfund,99,0,0,10,10,1,0
over,statement,overstatement,statement,overstatement,105,0,0,10,10,1,1
over,exploited,overexploited,exploit,overexploit,105,0,0,10,10,1,0
over,blowing,overblowing,blow,overblowing,63,0,0,10,10,1,0
over,fond,overfond,fond,overfond,105,0,0,10,10,1,1
over,stepping,overstepping,step,overstep,104,0,0,10,10,0,0
over,shadowing,overshadowing,shadow,overshadow,105,0,0,10,10,1,0
over,hang,overhang,hang,overhang,105,0,0,10,10,1,1
over,supplies,oversupplies,supply,oversupply,105,0,0,10,10,0,0
over,sew,oversew,sew,oversew,105,0,0,10,10,1,1
over,stuff,overstuff,stuff,overstuff,105,0,0,10,10,1,1
over,took,overtook,tek,overtake,41,0,0,10,10,0,0
over,weight,overweight,weight,overweight,105,0,0,10,10,1,1
over,produce,overproduce,produce,overproduce,105,0,0,10,10,1,1
over,exerting,overexerting,exert,overexert,105,0,0,10,10,0,0
over,saw,oversaw,saw,oversee,41,0,0,10,10,1,0
over,reacted,overreacted,react,overreact,105,0,0,10,10,0,0
over,much,overmuch,much,overmuch,105,0,0,10,10,1,1
over,heads,overheads,head,overhead,100,0,0,10,10,0,0
over,heats,overheats,heat,overheat,115,0,0,10,10,0,0
over,price,overprice,price,overprice,105,0,0,10,10,1,1
over,worked,overworked,worke,overwork,88,0,0,10,10,0,0
over,lain,overlain,lye,overlie,14,0,0,10,10,0,0
over,looked,overlooked,looke,overlook,78,0,0,10,10,0,1
over,step,overstep,step,overstep,104,0,0,10,10,1,1
over,bill,overbill,bill,overbill,99,0,0,10,10,1,0
over,thrown,overthrown,thrown,overthrow,100,0,0,10,10,1,0
over,rated,overrated,rate,overrate,105,0,0,10,10,0,0
over,flowing,overflowing,flow,overflow,115,0,0,10,10,1,1
over,uses,overuses,use,overuse,105,0,0,10,10,0,0
over,sees,oversees,see,oversee,84,0,0,10,10,0,0
over,estimates,overestimates,estimate,overestimate,105,0,0,10,10,0,0
over,sights,oversights,sights,oversight,18,0,0,10,10,1,0
over,dramatizing,overdramatizing,dramatize,overdramatize,105,0,0,10,10,0,0
over,protect,overprotect,protect,overprotect,105,0,0,10,10,1,1
over,balanced,overbalanced,balance,overbalance,105,0,0,10,10,1,0
over,printed,overprinted,print,overprint,105,0,0,10,10,0,0
post,mortem,postmortem,mortem,postmortem,97,0,0,10,10,0,1
post,office,postoffice,office,postoffice,96,0,0,10,10,1,0
post,date,postdate,date,postdate,105,0,0,10,10,1,1
post,card,postcard,card,postcard,105,0,0,10,10,1,1
post,age,postage,age,postage,88,0,0,10,10,1,1
post,operative,postoperative,operative,postoperative,105,0,0,10,10,1,1
post,master,postmaster,master,postmaster,100,0,0,10,10,1,1
post,war,postwar,war,postwar,105,0,0,10,10,1,1
post,traumatic,posttraumatic,traumatic,posttraumatic,99,0,0,10,10,1,0
post,processing,postprocessing,process,postprocess,99,0,0,10,10,1,0
post,scripts,postscripts,script,postscript,105,0,0,10,10,0,0
post,mark,postmark,mark,postmark,105,0,0,10,10,1,1
post,code,postcode,code,postcode,105,0,0,10,10,1,1
post,dated,postdated,date,postdate,105,0,0,10,10,1,0
post,marking,postmarking,mark,postmark,105,0,0,10,10,1,0
post,script,postscript,script,postscript,105,0,0,10,10,1,1
post,dates,postdates,date,postdate,105,0,0,10,10,0,0
post,modern,postmodern,modern,postmodern,105,0,0,10,10,1,1
post,marks,postmarks,marks,postmark,94,0,0,10,10,1,0
post,doctoral,postdoctoral,doctoral,postdoctoral,105,0,0,10,10,1,1
post,graduate,postgraduate,graduate,postgraduate,105,1,1,10,10,1,1
post,season,postseason,season,postseason,98,0,0,10,10,1,0
post,orbital,postorbital,orbital,postorbital,97,0,0,10,10,1,0
post,masters,postmasters,masters,postmaster,66,0,0,10,10,1,0
post,dating,postdating,date,postdate,105,0,0,10,10,1,0
post,man,postman,man,postman,93,0,0,10,10,1,1
post,haste,posthaste,haste,posthaste,99,0,0,10,10,1,0
post,cards,postcards,cards,postcard,100,0,0,10,10,1,0
post,natal,postnatal,natal,postnatal,105,0,0,10,10,1,1
post,men,postmen,men,postmen,95,0,0,10,10,1,0
post,meridian,postmeridian,meridian,postmeridian,100,0,0,10,10,1,1
post,marked,postmarked,mark,postmark,105,0,0,10,10,1,0
pre,server,preserver,server,preserver,49,0,0,10,10,1,1
pre,fab,prefab,fab,prefab,98,0,0,10,10,1,1
pre,pared,prepared,pare,prepare,96,0,0,10,10,0,1
pre,caution,precaution,caution,precaution,115,1,1,10,10,1,1
pre,registered,preregistered,register,preregistered,84,0,0,10,10,1,0
pre,fetch,prefetch,fetch,prefetch,97,0,0,10,10,1,0
pre,conditions,preconditions,conditions,precondition,105,0,0,10,10,1,0
pre,payment,prepayment,payment,prepayment,105,0,0,10,10,1,1
pre,maturely,prematurely,mature,premature,105,0,0,10,10,1,1
pre,cursor,precursor,cursor,precursor,45,0,0,10,10,1,1
pre,figures,prefigures,figure,prefigure,105,0,0,10,10,0,0
pre,vent,prevent,vent,prevent,60,0,0,10,10,1,1
pre,tensions,pretensions,tension,pretension,98,0,0,10,10,0,0
pre,pay,prepay,pay,prepay,105,0,0,10,10,1,1
pre,occupying,preoccupying,occupy,preoccupy,105,0,0,10,10,0,0
pre,amble,preamble,amble,preamble,63,0,0,10,10,1,1
